claim_id,policy_id,policy_number,claim_type,claim_date,claim_amount,claim_status,days_to_settle,created_at,updated_at
e6781851-80df-4557-99d1-a924071c2638,47b2db9f-b727-44d2-a70f-576d40026c14,POL-0022257,accident,2023-08-03,31063.41,settled,119,2023-08-03 09:26:00,2023-08-03 09:26:00
0b434c92-40df-4a1a-ae34-d118bde9fe52,7f204581-4a53-424b-ba99-ff4dbee7f225,POL-0006761,accident,2024-03-13,1343.11,rejected,,2024-03-13 15:06:00,2024-03-13 15:06:00
aa84d22c-48af-4797-b6dd-94b9add98887,d6303393-dcae-4313-b60b-799cc9d4314b,POL-0003928,fire,2019-07-02,1107.63,rejected,,2019-07-02 13:29:00,2019-07-02 13:29:00
799c0c7c-f2d2-4c28-a12c-496fe7fdaea9,41c55e33-ff71-403d-82c9-b3026be32183,POL-0009698,accident,2019-09-25,2241.43,rejected,,2019-09-25 15:46:00,2019-09-25 15:46:00
0e155ff2-8389-44d2-aa4f-609cb94739b2,b181d6a4-dbbe-487b-8c59-e51be87b988a,POL-0014981,accident,2023-08-28,5060.9,open,,2023-08-28 14:52:00,2023-08-28 14:52:00
d7d03e74-51a1-4aba-8081-8f0d887dc25d,cb1f7083-d0c5-4047-a9ec-459302fdf5d4,POL-0012997,accident,2022-12-05,6618.66,rejected,,2022-12-05 14:02:00,2022-12-05 14:02:00
7a899be4-dfa4-4503-a621-730c07a603f1,3226cc7a-47fd-4248-ac97-0860877d25f8,POL-0012135,theft,2022-09-27,17881.45,settled,131,2022-09-27 17:52:00,2022-09-27 17:52:00
7008b26a-aa78-4c0c-8b30-559f11608eb1,f501bdc5-64ad-480f-a066-01e1cfdeda79,POL-0006301,theft,2020-06-11,34434.49,settled,91,2020-06-11 12:24:00,2020-06-11 12:24:00
f15294aa-1d59-40fe-906b-4aa132e27af2,8a36265b-d30b-49d4-880f-754095af7795,POL-0013096,accident,2021-04-24,3611.61,open,,2021-04-24 16:04:00,2021-04-24 16:04:00
5f2be184-a72e-48ef-9fc6-d8d6a312893c,f52097f2-0505-4f28-93b2-474cdf840add,POL-0014664,weather,2018-12-10,5849.02,rejected,,2018-12-10 08:07:00,2018-12-10 08:07:00
c198eb24-f148-44b6-9fb6-0ec70ca3a19c,536bf585-6750-4973-817c-e15e3704d73c,POL-0005745,fire,2023-12-01,6283.07,settled,57,2023-12-01 16:00:00,2023-12-01 16:00:00
e0545044-2e5f-4e3e-8bbb-3b1c870236b7,e29543fa-8364-4c7a-b1f8-a853d1b5d591,POL-0000589,windscreen,2018-04-21,8458.58,open,,2018-04-21 17:50:00,2018-04-21 17:50:00
75af204f-34a2-4a2a-b494-dac9561365d7,3db3f496-2bfe-4adb-9d07-5e155a41b6fb,POL-0004203,accident,2020-02-26,11503.76,rejected,,2020-02-26 08:53:00,2020-02-26 08:53:00
d9d2a499-8bf6-48f8-b6f7-a0da2e331918,9cc99cf6-20d6-4905-80e5-1c4ad4b6a8b7,POL-0023973,theft,2021-02-21,1120.89,rejected,,2021-02-21 09:05:00,2021-02-21 09:05:00
5815808e-7878-4c34-a22b-8c52a576a5b8,9f17363e-4739-47d3-b428-cf40ed460838,POL-0010165,accident,2021-03-21,29048.89,settled,4,2021-03-21 08:03:00,2021-03-21 08:03:00
1179d4d0-f039-4b34-86d1-836dceb134ed,5fb00a4a-618e-44f4-87e5-85dbf4415f7d,POL-0021713,windscreen,2019-05-23,3862.55,rejected,,2019-05-23 17:13:00,2019-05-23 17:13:00
a4131139-fdeb-4eb6-ba41-1d6331593b79,0db71c86-12cb-4400-a412-8b24b5ce3b0a,POL-0024658,theft,2020-02-20,22208.96,settled,127,2020-02-20 08:08:00,2020-02-20 08:08:00
7c77fd33-2138-4bf7-80e5-c0e78afe723d,9c770b81-dec4-4a53-a287-642ffd450d71,POL-0014099,accident,2021-03-09,9868.72,settled,71,2021-03-09 18:51:00,2021-03-09 18:51:00
6f5fc424-dece-4e76-9ce6-938b7242b4eb,13923d58-2d12-4efd-b152-ae0ba6bf9041,POL-0021474,accident,2021-12-12,12453.65,rejected,,2021-12-12 10:08:00,2021-12-12 10:08:00
1672f54c-7a43-4937-82b5-17e69f523be7,962fcead-eea5-4702-a2d5-1f8ffd84c741,POL-0018056,theft,2021-06-16,15185.0,rejected,,2021-06-16 14:47:00,2021-06-16 14:47:00
edd9a329-6245-4ec0-ad58-80aab42c639e,b44af51d-931d-4748-9736-5fc4d7aaa9fb,POL-0021029,fire,2022-12-13,14788.65,settled,40,2022-12-13 17:49:00,2022-12-13 17:49:00
c7978472-4212-4dd7-aade-f71dcb15da3c,21839808-155c-4d89-af54-5cb055b9935d,POL-0006146,theft,2020-09-16,15056.54,settled,54,2020-09-16 14:35:00,2020-09-16 14:35:00
5b7fbeaf-7079-4f3f-99fd-b508e1fcea0e,86d25353-fdf1-4af7-8d81-548324f7cf19,POL-0014789,theft,2022-11-09,22788.09,settled,141,2022-11-09 08:57:00,2022-11-09 08:57:00
86e984bc-5082-4928-bcb5-b449532334e4,6379a63e-fa29-441a-96cd-8d66e8bdb1af,POL-0023980,accident,2019-12-16,6735.31,rejected,,2019-12-16 09:05:00,2019-12-16 09:05:00
1bec0b48-055d-407e-a36c-51a99df711b8,0fadee92-f827-48e7-a84f-536986e9d460,POL-0010425,accident,2020-04-11,19462.94,open,,2020-04-11 15:21:00,2020-04-11 15:21:00
5001af67-0f3a-4018-95ae-cf9222f15470,3d69a327-eedd-4e56-8488-7b5a0df264f2,POL-0020161,weather,2022-07-25,7623.16,settled,162,2022-07-25 08:05:00,2022-07-25 08:05:00
2d7cde00-1506-40e2-967e-633bfd142073,54f98137-854d-454a-8151-528eff7ca77d,POL-0012318,fire,2019-04-12,807.25,rejected,,2019-04-12 14:01:00,2019-04-12 14:01:00
40d1ada7-9a98-4af5-ae7b-b78e866a2063,bc37e824-3dd5-4f03-88c6-aec12b89e702,POL-0003244,windscreen,2019-12-07,10709.41,settled,21,2019-12-07 08:58:00,2019-12-07 08:58:00
066a8a3f-2051-49e8-b6d4-2787dfe4b50c,80f8b4e1-2751-44af-b406-ed9565d70dce,POL-0001136,accident,2021-06-07,38808.34,settled,102,2021-06-07 17:36:00,2021-06-07 17:36:00
0c5d1de2-3ba2-44e6-b37b-e0745edc8577,32ff68f2-eaef-4dbd-8501-724534e8d5bb,POL-0016765,accident,2019-11-23,272.53,settled,119,2019-11-23 11:21:00,2019-11-23 11:21:00
84be0d9e-2e97-4f54-afb5-e6aaaa93afaa,2c9ee45c-90bc-447e-8bae-1a8169834561,POL-0020314,accident,2020-05-19,9732.06,open,,2020-05-19 17:56:00,2020-05-19 17:56:00
3e1b3ca4-4b95-484f-8c3a-55e6e1129243,32dbf3b6-c459-4bb3-a676-c8fccff12d90,POL-0008973,accident,2018-07-17,304.89,settled,70,2018-07-17 15:01:00,2018-07-17 15:01:00
ae442674-75f2-456e-8f44-555c1b8aa037,ec40471f-99d4-4bd6-afc5-5a88fbef7c79,POL-0006836,accident,2020-12-27,30770.7,settled,72,2020-12-27 17:49:00,2020-12-27 17:49:00
04dce18b-a40a-4508-9a24-7bd6cc32146f,b0d19e99-7f36-4f70-9446-5ada8b592a53,POL-0015499,windscreen,2024-06-24,14408.89,open,,2024-06-24 18:32:00,2024-06-24 18:32:00
2cd54589-c4d2-4df2-b706-ab56459ea6da,91c79a77-46f4-4c54-b9c0-2ef75d478ab0,POL-0021044,theft,2021-02-06,1675.21,rejected,,2021-02-06 18:09:00,2021-02-06 18:09:00
a26da379-4cc2-4235-a795-9174a116ed14,98edad4d-9a09-4f27-ada2-b57e0cdbeb53,POL-0008751,accident,2022-03-31,1108.27,open,,2022-03-31 12:54:00,2022-03-31 12:54:00
7d54f9c3-9110-4da1-90c8-71ea8dd77b89,03c07603-2727-41d5-8453-90282d7a2bbd,POL-0000969,accident,2019-06-29,6872.29,settled,163,2019-06-29 13:53:00,2019-06-29 13:53:00
53ef6e2e-863f-4ea1-b056-0370a82c44e0,1b71c24d-62d6-46f1-b05c-c0834b53b9c4,POL-0009640,accident,2024-01-27,3056.75,open,,2024-01-27 13:08:00,2024-01-27 13:08:00
e08136c1-e646-4a44-ba20-2f2ec426bb52,9403baa6-a1e9-4c1b-8e5c-40abe22ca83e,POL-0021000,accident,2019-11-05,5451.09,rejected,,2019-11-05 16:03:00,2019-11-05 16:03:00
037c6cf6-cf29-4755-bcfc-ee222110b571,1d9f6a21-16a5-4768-a49c-2faae7cf5987,POL-0009393,weather,2018-06-02,4595.01,settled,47,2018-06-02 11:36:00,2018-06-02 11:36:00
45b138bc-086d-48c4-8863-0fc33a692fc7,83d93ec9-b96a-4852-bc46-067155a02482,POL-0024616,theft,2020-03-07,15105.01,settled,9,2020-03-07 17:12:00,2020-03-07 17:12:00
85364e0f-968f-4488-808b-e05d57d07791,dc8b3f06-4dd7-4bea-81d2-e1ec13e3767c,POL-0006325,theft,2019-11-01,15384.67,settled,17,2019-11-01 11:03:00,2019-11-01 11:03:00
185ff99e-3e3d-4955-9f07-129e968ae566,da4b4a2b-088a-484b-bcc4-fa2c52651d93,POL-0002716,weather,2019-07-29,3365.15,open,,2019-07-29 15:08:00,2019-07-29 15:08:00
1da29b73-aae2-4753-8d0c-053d4a4f1e15,15fde2ac-8db3-4e0c-9be0-02dd3009a6c4,POL-0010813,weather,2024-03-15,2545.2,settled,26,2024-03-15 17:52:00,2024-03-15 17:52:00
f532f4ac-ebf4-4477-bcd4-0dfdd85db753,2d37e9f5-0fec-40fc-9b38-a2118cc6d490,POL-0022926,theft,2019-11-19,3561.81,rejected,,2019-11-19 11:36:00,2019-11-19 11:36:00
9f14a7ed-42af-4b92-a479-e7804e53b0f1,71913c4c-ac00-4ef9-953f-7a7483042a59,POL-0015698,windscreen,2020-06-23,6630.02,open,,2020-06-23 11:24:00,2020-06-23 11:24:00
7f057f7c-3a6c-4470-9c11-c23afb688590,ae5cf6b7-6c71-4d6b-8d0a-95b374d77d07,POL-0016692,accident,2023-12-22,12012.97,open,,2023-12-22 10:53:00,2023-12-22 10:53:00
7eaa829f-d34f-4c35-a39e-a1bd986e1565,289400bc-1ba2-43d3-bee7-5ee6ac27e276,POL-0008794,accident,2021-01-13,20057.36,settled,46,2021-01-13 15:52:00,2021-01-13 15:52:00
c28fef27-ba24-4063-ad2a-1fc56fa80c6e,1a749757-9ee7-4d24-91a3-2b6c255c12d6,POL-0004409,accident,2022-11-08,12679.14,settled,160,2022-11-08 14:57:00,2022-11-08 14:57:00
3ef80e26-3933-4470-b62f-5dd52bab602a,5dbb40cf-2e83-4167-826c-abf4ce993668,POL-0002142,accident,2024-07-09,18488.04,settled,137,2024-07-09 10:52:00,2024-07-09 10:52:00
331b00f7-2230-4f3d-8390-d0f789e295ec,7e6bc9d4-1e2d-470b-88c9-45c991b8e58b,POL-0004767,fire,2023-03-19,5494.13,settled,119,2023-03-19 11:46:00,2023-03-19 11:46:00
a79574d7-8032-4ce3-be99-7d22d42ae306,0cec6ceb-6413-4ed6-9914-59c2137d00b7,POL-0016330,accident,2019-05-14,10155.23,settled,76,2019-05-14 16:38:00,2019-05-14 16:38:00
ec66f36d-5c68-41d8-91b3-dd575c642b8a,3280d75e-4f8b-43b9-a1b4-ba3584625bae,POL-0023949,accident,2019-04-14,4480.95,rejected,,2019-04-14 13:54:00,2019-04-14 13:54:00
4333d27f-71f7-4e99-afac-318ebdea0091,7dbc0520-9ac8-4d0a-945d-9e275fd04dff,POL-0016587,fire,2024-04-21,23903.79,settled,100,2024-04-21 16:34:00,2024-04-21 16:34:00
0e21e0c9-c967-4837-9b3e-8be31c03261c,9275e036-cb96-4198-9959-be179cf6eb52,POL-0016034,accident,2021-01-28,5740.43,settled,14,2021-01-28 14:03:00,2021-01-28 14:03:00
a60e093b-ab52-41cc-a113-5ca85d6f1013,1c5b02a4-9546-4fd4-a599-7d85b1f9321c,POL-0014194,weather,2021-11-09,11606.84,settled,25,2021-11-09 15:50:00,2021-11-09 15:50:00
76760698-517b-40c9-87a1-cf426594a927,7511df73-5db0-4ece-9bf1-26413ca6056f,POL-0001470,accident,2018-03-30,5875.64,settled,98,2018-03-30 16:40:00,2018-03-30 16:40:00
25b7c8dc-ccee-41b7-a4a7-56457a84c034,0087fa86-3710-4432-93b5-1e83805d78fe,POL-0011581,accident,2019-03-20,11848.42,settled,12,2019-03-20 12:47:00,2019-03-20 12:47:00
5ff667c7-6692-459f-93ee-998dcd566b6e,c5c299e6-4089-4ade-9300-4397af9d867b,POL-0018457,windscreen,2020-08-25,13019.36,settled,39,2020-08-25 18:03:00,2020-08-25 18:03:00
2ca72ede-a7df-44e9-be05-7514dad4b11e,7c003ef9-15bb-4e4a-b17d-010cf6d923b9,POL-0008093,weather,2021-02-14,5658.73,open,,2021-02-14 18:52:00,2021-02-14 18:52:00
df21e131-1826-47e5-bac9-e4b1b5f83b02,286da83c-e513-466b-8d30-e6bc62ca9842,POL-0004855,fire,2021-02-11,3556.94,rejected,,2021-02-11 15:12:00,2021-02-11 15:12:00
fa063b04-1a2c-43a0-841b-561c78fd753c,b3de0d4d-c4de-4787-93d0-f2c438fbba25,POL-0003879,accident,2019-03-26,4067.8,rejected,,2019-03-26 17:22:00,2019-03-26 17:22:00
494a915a-03dc-4212-b955-9ebebd9c8d1f,a7ba5696-f7e7-4c14-a242-64740e0fc0c1,POL-0019366,accident,2022-02-03,1864.13,rejected,,2022-02-03 10:27:00,2022-02-03 10:27:00
7078ef2c-3c8d-4a8e-b3f2-f6e76c299cb8,3649a0cb-924b-4f50-980d-48a30ae28b67,POL-0011808,theft,2020-08-17,4780.31,rejected,,2020-08-17 13:40:00,2020-08-17 13:40:00
93f19a25-df18-4e2d-adc4-7c1f6ad9cf1b,ebbec11c-0fda-497b-9bc6-b24e1d3eada3,POL-0018192,fire,2018-12-17,11611.78,rejected,,2018-12-17 10:48:00,2018-12-17 10:48:00
a20428fb-d8af-42b3-91cf-79df08c65826,8e30b0fc-3ff8-484d-ba50-a28ac483c74d,POL-0017466,windscreen,2018-10-22,12549.32,open,,2018-10-22 08:42:00,2018-10-22 08:42:00
5390428d-116b-4b57-8a60-b42104bbbabd,cfd678ce-b723-4d2b-ab4b-2f15e4f0d1ad,POL-0014582,accident,2023-07-25,6045.12,settled,35,2023-07-25 18:06:00,2023-07-25 18:06:00
0b7b70fa-ae7e-4a53-b8c5-f040d9ade83e,f694f100-980a-4807-a684-de313fbaf144,POL-0001381,windscreen,2022-02-01,6339.64,open,,2022-02-01 16:42:00,2022-02-01 16:42:00
1c7d1d5f-3f8b-4f73-b2e5-99b0bdfce548,c5c299e6-4089-4ade-9300-4397af9d867b,POL-0018457,theft,2020-10-03,3040.47,settled,41,2020-10-03 16:00:00,2020-10-03 16:00:00
40fb2ffe-3059-4d40-a70d-a6fbb690c768,fcfb7e14-8576-46ac-bea5-ce56045c1ee1,POL-0002598,weather,2018-12-04,15174.47,settled,46,2018-12-04 18:00:00,2018-12-04 18:00:00
eb42ac2a-154a-4eab-8536-f2a76744024f,09fcc594-ba63-4a1b-86b3-7b722261a90c,POL-0000350,windscreen,2018-12-29,6275.25,open,,2018-12-29 14:02:00,2018-12-29 14:02:00
75408d67-9bb5-43fe-a0a0-118402f89dc0,7c51453d-3dcc-4b62-815e-e0c746afa28a,POL-0010729,weather,2020-04-02,226.69,open,,2020-04-02 08:49:00,2020-04-02 08:49:00
e4aabd69-1684-4ab9-834a-2f1eac1bfdf7,cb98dfcf-549f-4977-a5ca-9d112635d3d9,POL-0012653,accident,2022-11-21,7665.35,rejected,,2022-11-21 10:09:00,2022-11-21 10:09:00
6d501199-333c-4dfa-ad58-12e8e22e13c4,599cdecb-d2cf-47ac-955d-2fb1b0078b76,POL-0024106,accident,2024-01-27,498.14,settled,93,2024-01-27 09:11:00,2024-01-27 09:11:00
87262573-648d-406f-bcff-1a96a21d5a46,fba0330f-e39f-4941-b5d3-f020a4a6c9cf,POL-0006917,theft,2019-01-23,10924.46,settled,135,2019-01-23 08:44:00,2019-01-23 08:44:00
727fe11b-4d48-4b65-ac82-41a6c36b9903,df27fb26-006c-4b35-a6ac-8ea7db89cb98,POL-0006010,weather,2020-05-29,1833.43,settled,4,2020-05-29 08:55:00,2020-05-29 08:55:00
cd61b519-a8bf-44a0-8717-e3a9eea90a63,f9ef5455-dffb-4f58-ae1e-ac9c648a851d,POL-0004458,accident,2023-11-23,7704.2,rejected,,2023-11-23 14:45:00,2023-11-23 14:45:00
2587b222-0d8b-4ba8-aa3b-44dc380c5f46,ba658775-74ff-4fa0-a160-6132048e63a8,POL-0010818,accident,2025-04-16,23997.58,settled,53,2025-04-16 12:10:00,2025-04-16 12:10:00
8bb56e96-5530-48d1-902d-38098a514657,2c051d15-9dd1-4355-9cb2-35b607c05784,POL-0001536,weather,2023-08-19,12578.65,settled,105,2023-08-19 15:07:00,2023-08-19 15:07:00
54d128e8-eab8-4fcd-a65e-dff5805d3d8c,bf9b51fb-15dc-4c9a-9af9-aa0d49c7c441,POL-0006192,weather,2019-04-04,2528.17,settled,132,2019-04-04 10:01:00,2019-04-04 10:01:00
76b0ed33-5d1c-4eb2-b5c8-a90d1c1f9ead,c970b94d-09df-4bc0-96ec-d33be247e6a0,POL-0002493,accident,2022-10-11,8309.53,settled,41,2022-10-11 11:13:00,2022-10-11 11:13:00
19f4ed23-3dd8-4c2e-9f9e-c3465b70943f,a5900602-1c0b-436d-89cd-69d0dd943985,POL-0001406,accident,2023-05-05,2198.58,rejected,,2023-05-05 18:00:00,2023-05-05 18:00:00
58742609-cf5b-404f-8973-29db55aa2826,ae1b4af6-a6d1-4931-b5b2-9190b80fa0c5,POL-0002796,weather,2019-09-28,4647.15,open,,2019-09-28 18:36:00,2019-09-28 18:36:00
ff710643-dba2-4bef-919c-e56d2d8c6631,26b6f448-f435-48d9-94be-0c80e3493300,POL-0018026,windscreen,2018-12-25,28559.8,settled,45,2018-12-25 17:41:00,2018-12-25 17:41:00
ae2df213-3245-46ca-8a4f-31f707f25d15,77086df5-d371-4977-9427-ae1b7b165ef7,POL-0006584,windscreen,2021-02-22,3696.6,rejected,,2021-02-22 16:00:00,2021-02-22 16:00:00
6cf8b5a5-7e8c-476b-8dd1-b33da33f521c,e621ce67-9b76-49dc-94c5-642f96556e23,POL-0014876,accident,2020-03-11,18667.22,settled,48,2020-03-11 08:59:00,2020-03-11 08:59:00
6d2f83d8-c757-40b3-a150-96434e12d2cf,962882fb-04c9-443d-8027-d0c903a28ef8,POL-0010589,accident,2023-07-01,2711.23,settled,47,2023-07-01 09:11:00,2023-07-01 09:11:00
f32c241f-7231-4ba9-80ae-ce7287b07bbd,e2907830-0f29-442f-bc6f-eebe01928535,POL-0010466,weather,2022-08-29,507.83,rejected,,2022-08-29 14:42:00,2022-08-29 14:42:00
f4c304ce-b2c3-471c-b8b5-36740c7f282b,442badc7-d9fa-414a-8880-d6bb88d63e1e,POL-0012467,weather,2020-02-28,12450.8,open,,2020-02-28 16:57:00,2020-02-28 16:57:00
4040e40b-e13b-443e-9031-c97d5516dde4,4972a12a-cec5-4d29-a2db-38e0d0bbbbd2,POL-0004632,accident,2018-11-24,6127.1,settled,111,2018-11-24 08:27:00,2018-11-24 08:27:00
83d24673-ed87-4908-909f-0f9cb2992c2b,af2d3064-7e42-4052-b824-a78816a0bb17,POL-0019125,theft,2023-09-18,8281.71,open,,2023-09-18 09:06:00,2023-09-18 09:06:00
b3de7896-5399-4646-ac03-71ac37571f4b,43ee4f75-2e95-4516-bde5-63fc9d18280a,POL-0006390,fire,2023-08-25,13024.09,settled,117,2023-08-25 11:06:00,2023-08-25 11:06:00
38f56830-a06a-409d-9edc-1f3b392f9528,594e92c6-6520-4d81-ad85-c3a53a1b5925,POL-0011370,accident,2021-05-15,19666.64,settled,4,2021-05-15 15:35:00,2021-05-15 15:35:00
d5e66569-1b0c-4aaa-a961-086e6c1240fe,dbc85a45-5e6c-432d-8260-1a469fc2fff4,POL-0000768,accident,2021-09-17,23245.25,settled,29,2021-09-17 09:20:00,2021-09-17 09:20:00
100aa0f9-a9c6-4648-b576-3afdd02740b1,e7a36ffe-7b49-4c52-b98f-3b6e8bb69f68,POL-0004676,fire,2023-11-01,11060.49,settled,75,2023-11-01 18:24:00,2023-11-01 18:24:00
a05e270c-21a6-471e-bf30-af7f816d0e45,53bad29d-6f12-4450-831f-f7caaf40b42a,POL-0012855,windscreen,2024-02-29,11493.11,settled,18,2024-02-29 08:52:00,2024-02-29 08:52:00
6ae46630-28b1-4f44-9351-ae0357b3c251,ce545d8c-f3b1-4b8c-a585-952f8554ecae,POL-0004252,weather,2022-10-22,3449.48,rejected,,2022-10-22 12:39:00,2022-10-22 12:39:00
81f265c4-4588-4889-89b5-2070601a3185,d8dbeb43-579a-47e1-b964-f6fe1bd81429,POL-0000003,fire,2022-12-30,11036.61,rejected,,2022-12-30 10:45:00,2022-12-30 10:45:00
50ec92e5-ffad-426d-856c-4dd6613bebc1,ba783c4b-b05d-40f3-8a54-dbb469fb9d92,POL-0003545,theft,2020-02-20,8033.01,settled,122,2020-02-20 10:13:00,2020-02-20 10:13:00
f7aa8e3d-ec07-4647-b9f2-350ef321b10a,8f3b91fb-3e0a-415c-84c2-8df776de6ec6,POL-0011451,theft,2023-09-13,14796.08,settled,100,2023-09-13 16:52:00,2023-09-13 16:52:00
c17f1abf-bd91-4c46-b259-a5c332409aaa,020238f7-1d66-456f-a81b-cc9a9d482546,POL-0002126,theft,2021-04-02,1081.81,rejected,,2021-04-02 14:16:00,2021-04-02 14:16:00
be3d5ffe-ce66-4fbf-8731-0fdce1228cd5,1e8fc286-620d-4cb0-b74c-5cff030b479c,POL-0012016,weather,2019-05-05,5501.62,settled,137,2019-05-05 10:06:00,2019-05-05 10:06:00
de04a76c-3e30-4879-a3b5-027c2b289192,51f4e172-48e7-4395-afdb-c7d527d4adcf,POL-0022160,weather,2023-08-14,14883.52,open,,2023-08-14 15:49:00,2023-08-14 15:49:00
553ed5b3-ef0f-48b1-9df4-24bb07f2845c,071e14ab-4843-45e3-8c12-f61ca0c4ce97,POL-0019538,windscreen,2022-03-03,14867.09,settled,161,2022-03-03 18:35:00,2022-03-03 18:35:00
b291599e-b3cb-4d27-ac7e-924cb176b2b6,f40ca379-02c1-499f-87a1-5583d66ddcac,POL-0016644,accident,2022-12-27,319.27,rejected,,2022-12-27 10:30:00,2022-12-27 10:30:00
0c94deb9-61f7-416a-a836-d65ed3bdd99c,99ce3e42-48d5-464e-ae41-d9c0b5dae78b,POL-0008386,accident,2023-09-24,18231.33,settled,144,2023-09-24 16:03:00,2023-09-24 16:03:00
e7c44015-0bd0-457a-b7ee-1ae79c4d8eda,867e203b-10c0-4139-a631-a4c924c298c4,POL-0003715,accident,2021-06-25,24700.7,settled,137,2021-06-25 11:09:00,2021-06-25 11:09:00
815bfcab-21ae-4468-93d6-03c9f6b953eb,080f1967-f0c0-4027-9f64-036c2e481022,POL-0018818,accident,2021-11-30,4344.71,settled,124,2021-11-30 09:04:00,2021-11-30 09:04:00
72f2cbd8-834e-4dc5-ae51-9e36cd13e264,6ad86bd8-7a99-4d4e-b680-5e87ddd193e4,POL-0023444,fire,2024-04-06,7609.18,settled,30,2024-04-06 17:33:00,2024-04-06 17:33:00
6d3b2ec6-854b-4fb8-b976-067cfd5e9053,1396d49b-440d-481b-9210-c4dbb00bd9bf,POL-0021754,theft,2023-11-29,28577.29,settled,112,2023-11-29 14:16:00,2023-11-29 14:16:00
d966c565-df12-440b-9815-66fa36a46145,a1e76e9a-ca77-4340-afa0-b5f9b31f6c27,POL-0012009,fire,2021-12-20,37874.54,settled,171,2021-12-20 10:32:00,2021-12-20 10:32:00
7e98aefb-5ccf-4000-bbb5-0dbb7b4901f1,34a8a09d-2b23-4a57-a1fc-a8c670a365fb,POL-0000455,accident,2018-10-22,3943.91,rejected,,2018-10-22 18:58:00,2018-10-22 18:58:00
aeb50633-5420-4801-8c70-0a798cde1187,8f82c122-fd0c-43dd-9eac-ba81281afc82,POL-0017194,weather,2020-07-31,16102.9,settled,90,2020-07-31 13:01:00,2020-07-31 13:01:00
c5933b85-aeb5-4b76-a24c-de1541e158e0,1d71a742-1696-4908-95ff-ae86784d4051,POL-0015856,accident,2023-01-17,9494.32,settled,155,2023-01-17 09:29:00,2023-01-17 09:29:00
b9a5c4ca-1b5f-4958-b0a4-527ad2741fe5,896e2a07-e7aa-4ca1-9ca2-e7d06c229a3f,POL-0000327,accident,2022-10-31,9248.05,open,,2022-10-31 15:28:00,2022-10-31 15:28:00
8fae235d-cfd6-4a9f-a885-8a394a54f907,5e22f8be-2355-49a2-986c-3d1fb2c8151d,POL-0015588,fire,2022-10-27,19859.94,settled,148,2022-10-27 15:52:00,2022-10-27 15:52:00
80cf9e47-af83-4a11-8acd-41cd989b1a08,d8872cc4-5da6-4d0a-af0b-76a82e0c053c,POL-0008553,accident,2021-07-02,630.22,open,,2021-07-02 16:24:00,2021-07-02 16:24:00
0431e44d-047b-4401-8de0-bf78de00602e,052ee6d7-01ac-4321-8442-9a77a301ee9f,POL-0014754,weather,2022-04-15,992.43,settled,126,2022-04-15 16:59:00,2022-04-15 16:59:00
f2c39e07-d4b9-400e-947b-432776017b3d,a98c103d-843a-493a-bdd3-d178bdd459eb,POL-0003332,accident,2020-12-23,16164.55,settled,167,2020-12-23 18:02:00,2020-12-23 18:02:00
0ad0c004-21a6-4cd7-bfca-153df8b8632e,c6f429e1-d5b8-4980-b2da-11d4d2952c57,POL-0024145,theft,2024-04-09,6635.53,settled,141,2024-04-09 08:28:00,2024-04-09 08:28:00
96f7d17c-385d-45ba-be7a-2ed0eba09fa2,2b5dd9eb-af7d-41a0-bd9c-5e425a17be84,POL-0004580,accident,2023-01-18,4924.33,rejected,,2023-01-18 17:48:00,2023-01-18 17:48:00
a83c56a2-6834-4600-a004-ef6d8524df63,ec7ff947-b8f0-4a23-a703-93d0c0311810,POL-0020991,accident,2020-01-30,17769.16,rejected,,2020-01-30 12:59:00,2020-01-30 12:59:00
86d5d10a-fb02-42ec-9b42-eeb3c19f84ea,124a5a77-08be-4e26-9e73-305316955e94,POL-0006770,accident,2020-05-22,1962.55,rejected,,2020-05-22 10:52:00,2020-05-22 10:52:00
3f389dd9-2b7b-4696-92c4-f91363083e6c,b5a3acfe-645f-4008-aa5e-a1cfdbac5d7e,POL-0011653,accident,2022-01-13,1176.17,rejected,,2022-01-13 12:39:00,2022-01-13 12:39:00
c85f2fbf-6be7-4a91-8e6b-877913c09a69,b3661eab-3bf7-4243-981f-6a80e2f42583,POL-0019000,accident,2020-12-31,2772.18,settled,36,2020-12-31 14:30:00,2020-12-31 14:30:00
bd6aa3e9-97f6-49b5-9180-8d123f00d389,cd4dafba-82dd-4184-a521-c3add3b3f26f,POL-0013988,theft,2019-04-25,11662.2,open,,2019-04-25 08:35:00,2019-04-25 08:35:00
2ac8b846-ab54-4e40-808e-0b7d31dc0f54,48acaad8-d474-4ca7-9413-086acfde7c41,POL-0006600,windscreen,2023-02-18,4427.19,open,,2023-02-18 17:37:00,2023-02-18 17:37:00
f19bb08b-b9cb-435b-883f-2a457ccf1039,a7d9b248-c78c-41fc-85bf-bf9596746326,POL-0021913,weather,2020-02-14,5121.6,open,,2020-02-14 15:57:00,2020-02-14 15:57:00
58620c31-1bc0-4b71-a1c1-feefa12d1393,acf12d6b-4e37-4f17-bb58-61b2e5892756,POL-0010209,accident,2020-08-26,1845.57,rejected,,2020-08-26 14:41:00,2020-08-26 14:41:00
a5d12643-41f2-45dc-8573-a447a99be024,aa781516-d19d-4267-b6df-de52d26ba44b,POL-0014032,accident,2019-06-21,8669.52,settled,49,2019-06-21 17:40:00,2019-06-21 17:40:00
